QA output created by 1078

=== pcp-pidstat without filters
Linux ram-Lenovo 4.4.0-28-generic #47-Ubuntu SMP Fri Jun 24 10:09:13 UTC 2016 x86_64	(4 CPU)
Timestamp	UID	PID	usr	system	guest	%CPU	CPU	Command
15:05:39	0	37	0.0	0.0	0.0	0.0	2	ata_sff
15:05:39	0	38	0.0	0.0	0.0	0.0	2	md
15:05:39	0	39	0.0	0.0	0.0	0.0	3	devfreq_wq
15:05:39	1000	5639	0.0	0.0	0.0	0.0	2	indicator-appli
15:05:39	0	44	0.0	0.0	0.0	0.0	0	kswapd0
15:05:39	0	45	0.0	0.0	0.0	0.0	0	vmstat
15:05:39	0	46	0.0	0.0	0.0	0.0	1	fsnotify_mark
15:05:39	0	47	0.0	0.0	0.0	0.0	3	ecryptfs-kthrea
15:05:39	0	1072	0.0	0.0	0.0	0.0	2	lightdm
15:05:39	1000	5640	0.0	0.0	0.0	0.0	3	nm-applet
15:05:39	1000	5174	0.0	0.0	0.0	0.0	2	systemd
15:05:39	1000	5641	0.0	0.0	0.0	0.0	0	gnome-software
15:05:39	1000	5176	0.0	0.0	0.0	0.0	0	(sd-pam
15:05:39	1000	8249	0.0	0.0	0.0	0.0	2	slack
15:05:39	1000	5692	0.0	0.0	0.0	0.0	3	indicator-messa
15:05:39	1000	5693	0.0	0.0	0.0	0.0	2	indicator-bluet
15:05:39	1000	5182	0.0	0.0	0.0	0.0	2	gnome-keyring-d
15:05:39	0	63	0.0	0.0	0.0	0.0	3	kthrotld
15:05:39	0	64	0.0	0.0	0.0	0.0	0	acpi_thermal_pm
15:05:39	1000	5697	0.0	0.0	0.0	0.0	2	indicator-power
15:05:39	0	14402	0.0	0.0	0.0	0.0	1	kworker/1:2
15:05:39	0	67	0.0	0.0	0.0	0.0	1	bioset
15:05:39	0	68	0.0	0.0	0.0	0.0	1	bioset
15:05:39	0	70	0.0	0.0	0.0	0.0	1	bioset
15:05:39	0	71	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	72	0.0	0.0	0.0	0.0	1	bioset
15:05:39	0	73	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	74	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	75	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	76	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	77	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	78	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	79	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	80	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	81	0.0	0.0	0.0	0.0	1	bioset
15:05:39	0	82	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	83	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	84	0.0	0.0	0.0	0.0	1	bioset
15:05:39	0	85	0.0	0.0	0.0	0.0	1	bioset
15:05:39	0	86	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	87	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	88	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	89	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	90	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	91	0.0	0.0	0.0	0.0	0	bioset
15:05:39	0	96	0.0	0.0	0.0	0.0	1	ipv6_addrconf
15:05:39	0	1026	0.0	0.0	0.0	0.0	1	cups-browsed
15:05:39	1000	8218	0.0	0.0	0.0	0.0	0	slack
15:05:39	1000	8292	3.9	0.0	0.0	3.9	0	slack
15:05:39	0	11877	0.0	0.0	0.0	0.0	1	kworker/1:0
15:05:39	0	14546	0.0	0.0	0.0	0.0	3	kworker/u16:1
15:05:39	0	109	0.0	0.0	0.0	0.0	3	deferwq
15:05:39	0	110	0.0	0.0	0.0	0.0	1	charger_manager
15:05:39	0	625	0.0	0.0	0.0	0.0	1	kmemstick
15:05:39	0	628	0.0	0.0	0.0	0.0	1	rtsx_usb_ms_1
15:05:39	1000	8212	0.0	0.0	0.0	0.0	0	slack
15:05:39	124	1147	0.0	0.0	0.0	0.0	2	postgres
15:05:39	1000	12003	0.0	0.0	0.0	0.0	3	chrome
15:05:39	999	1149	0.0	0.1	0.0	0.1	0	pmcd
15:05:39	0	1151	0.0	0.0	0.0	0.0	2	pmdaroot
15:05:39	1000	5248	0.0	0.0	0.0	0.0	0	upstart-udev-br
15:05:39	122	3090	0.0	0.0	0.0	0.0	1	unbound
15:05:39	0	13955	0.0	0.0	0.0	0.0	2	kworker/2:1
15:05:39	1000	1156	0.1	2.0	0.0	2.1	3	pmdaproc
15:05:39	0	1157	0.0	0.0	0.0	0.0	1	pmdaxfs
15:05:39	0	1158	0.0	0.0	0.0	0.0	2	pmdalinux
15:05:39	0	1160	0.0	0.0	0.0	0.0	0	wpa_supplicant
15:05:39	0	649	0.0	0.0	0.0	0.0	1	jbd2/sda10-8
15:05:39	0	650	0.0	0.0	0.0	0.0	2	ext4-rsv-conver
15:05:39	1000	5655	0.0	0.0	0.0	0.0	1	artha
15:05:39	1000	5262	0.1	0.0	0.0	0.1	3	dbus-daemon
15:05:39	1000	11919	0.0	0.0	0.0	0.0	3	cat
15:05:39	0	656	0.0	0.0	0.0	0.0	1	jbd2/sda9-8
15:05:39	0	657	0.0	0.0	0.0	0.0	1	ext4-rsv-conver
15:05:39	1000	11922	0.0	0.0	0.0	0.0	1	chrome
15:05:39	1000	5779	0.0	0.0	0.0	0.0	0	gvfs-afc-volume
15:05:39	1000	11926	0.0	0.0	0.0	0.0	2	chrome
15:05:39	0	152	0.0	0.0	0.0	0.0	3	kpsmoused
15:05:39	0	153	0.0	0.0	0.0	0.0	0	scsi_eh_0
15:05:39	0	154	0.0	0.0	0.0	0.0	3	scsi_tmf_0
15:05:39	0	155	0.0	0.0	0.0	0.0	3	scsi_eh_1
15:05:39	0	156	0.0	0.0	0.0	0.0	3	scsi_tmf_1
15:05:39	0	157	0.0	0.0	0.0	0.0	2	scsi_eh_2
15:05:39	0	158	0.0	0.0	0.0	0.0	0	scsi_tmf_2
15:05:39	0	159	0.0	0.0	0.0	0.0	0	scsi_eh_3
15:05:39	0	160	0.0	0.0	0.0	0.0	0	scsi_tmf_3
15:05:39	0	161	0.0	0.0	0.0	0.0	1	scsi_eh_4
15:05:39	0	162	0.0	0.0	0.0	0.0	0	scsi_tmf_4
15:05:39	0	163	0.0	0.0	0.0	0.0	3	scsi_eh_5
15:05:39	1000	14639	1.0	0.0	0.0	1.0	2	pmlogger
15:05:39	0	165	0.0	0.0	0.0	0.0	2	scsi_tmf_5
15:05:39	1000	9297	1.0	0.0	0.0	1.0	2	gnome-terminal-
15:05:39	0	168	0.0	0.0	0.0	0.0	1	kfd_process_wq
15:05:39	1000	8361	0.0	0.0	0.0	0.0	3	slack
15:05:39	0	14506	0.0	0.0	0.0	0.0	2	kworker/2:2
15:05:39	0	172	0.0	0.0	0.0	0.0	1	ttm_swap
15:05:39	0	174	0.0	0.0	0.0	0.0	3	bioset
15:05:39	0	5295	0.0	0.0	0.0	0.0	2	dhclient
15:05:39	1000	11956	0.0	0.0	0.0	0.0	3	chrome
15:05:39	0	1029	0.0	0.0	0.0	0.0	3	mdadm
15:05:39	0	14526	0.0	0.0	0.0	0.0	3	kworker/3:0
15:05:39	1000	7871	0.0	0.0	0.0	0.0	2	gvfsd-network
15:05:39	1000	5313	0.0	0.0	0.0	0.0	1	upstart-dbus-br
15:05:39	0	603	0.0	0.0	0.0	0.0	3	kvm-irqfd-clean
15:05:39	1000	5315	0.0	0.0	0.0	0.0	0	upstart-dbus-br
15:05:39	1000	5317	0.0	0.0	0.0	0.0	1	upstart-file-br
15:05:39	0	14535	0.0	0.0	0.0	0.0	3	kworker/3:1
15:05:39	0	14537	0.0	0.0	0.0	0.0	1	kworker/1:1
15:05:39	1000	5834	0.0	0.0	0.0	0.0	2	evolution-calen
15:05:39	1000	5666	0.0	0.0	0.0	0.0	2	gvfs-udisks2-vo
15:05:39	1000	11982	0.0	0.0	0.0	0.0	3	chrome
15:05:39	1000	5658	0.0	0.0	0.0	0.0	1	redshift
15:05:39	0	14033	0.0	0.0	0.0	0.0	0	kworker/u16:4
15:05:39	1000	5330	0.0	0.0	0.0	0.0	2	gpg-agent
15:05:39	1000	5292	0.0	0.0	0.0	0.0	2	ibus-daemon
15:05:39	1000	5334	0.0	0.0	0.0	0.0	1	gvfsd
15:05:39	0	13945	0.0	0.0	0.0	0.0	3	kworker/3:2
15:05:39	1000	7896	0.0	0.0	0.0	0.0	2	gvfsd-dnssd
15:05:39	1000	11994	0.0	0.0	0.0	0.0	1	chrome
15:05:39	1000	5339	0.0	0.0	0.0	0.0	2	gvfsd-fuse
15:05:39	1000	5855	0.0	0.0	0.0	0.0	0	evolution-calen
15:05:39	1000	12000	0.0	0.0	0.0	0.0	3	chrome
